Gaspar_code,Genus_and_species,FB_Spec_Code,Family,Genus,Species,Size-FishBase,Size_type,IUCN_status,Piscivores,DIET SPECIALIZATION (CORALS),HABITAT SPECIALIZATION (CORALS)
6587,Thalassoma cupido,6587,Labridae,Thalassoma,cupido,20,TL,,0,NS,0
13822,Thalassoma grammaticum,13822,Labridae,Thalassoma,grammaticum,32,TL,,0,NS,0
5643,Thalassoma hardwicke,5643,Labridae,Thalassoma,hardwicke,20,TL,,0,NS,0
8019,Thalassoma hebraicum,8019,Labridae,Thalassoma,hebraicum,23,TL,,0,NS,0
56820,Thalassoma heiseri,56820,Labridae,Thalassoma,heiseri,11.62,SL,,0,NS,0
5644,Thalassoma jansenii,5644,Labridae,Thalassoma,jansenii,20,TL,,0,NS,0
26968,Thalassoma loxum,26968,Labridae,Thalassoma,loxum,18,TL,,0,NS,0
13860,Thalassoma lucasanum,13860,Labridae,Thalassoma,lucasanum,15,TL,,0,NS,0
5645,Thalassoma lunare,5645,Labridae,Thalassoma,lunare,25,TL,,0,NS,0
61674,Thalassoma newtoni,61674,Labridae,Thalassoma,newtoni,,,,0,NS,0
62952,Thalassoma nigrofasciatum,62952,Labridae,Thalassoma,nigrofasciatum,20,SL,,0,NS,0
27235,Thalassoma noronhanum,27235,Labridae,Thalassoma,noronhanum,13,SL,,0,NS,0
2500,Thalassoma pavo,2500,Labridae,Thalassoma,pavo,25,SL,,0,NS,0
5647,Thalassoma purpureum,5647,Labridae,Thalassoma,purpureum,46,TL,,0,NS,0
5648,Thalassoma quinquevittatum,5648,Labridae,Thalassoma,quinquevittatum,17,TL,,0,NS,0
59638,Thalassoma robertsoni,59638,Labridae,Thalassoma,robertsoni,7,SL,VU,0,NS,0
25787,Thalassoma rueppellii,25787,Labridae,Thalassoma,rueppellii,20,TL,,0,NS,0
59651,Thalassoma sanctaehelenae,59651,Labridae,Thalassoma,sanctaehelenae,,,,0,NS,0
59650,Thalassoma septemfasciata,59650,Labridae,Thalassoma,septemfasciata,31,TL,,0,NS,0
13821,Thalassoma virens,13821,Labridae,Thalassoma,virens,30,TL,VU,0,NS,0
4869,Wetmorella albofasciata,4869,Labridae,Wetmorella,albofasciata,6,TL,,0,NS,0
4870,Wetmorella nigropinnata,4870,Labridae,Wetmorella,nigropinnata,8,TL,,0,NS,0
64216,Wetmorella tanakai,64216,Labridae,Wetmorella,tanakai,3.65,SL,,0,NS,0
4871,Xenojulis margaritaceus,4871,Labridae,Xenojulis,margaritaceus,10,SL,,0,NS,0
8304,Xiphocheilus typus,8304,Labridae,Xiphocheilus,typus,12,SL,,0,NS,0
14342,Xyrichtys bimaculatus,14342,Labridae,Xyrichtys,bimaculatus,28.5,TL,,0,NS,0
22527,Xyrichtys blanchardi,22527,Labridae,Xyrichtys,blanchardi,21,SL,,0,NS,0
58754,Xyrichtys geisha,58754,Labridae,Xyrichtys,geisha,,,,0,NS,0
M-7944-G,Xyrichtys halsteadi,,Labridae,Xyrichtys,halsteadi,12,,,0,NS,0
59643,Xyrichtys incandescens,59643,Labridae,Xyrichtys,incandescens,,,,0,NS,0
11673,Xyrichtys jacksonensis,11673,Labridae,Xyrichtys,jacksonensis,17.5,TL,,0,NS,0
56499,Xyrichtys javanicus,56499,Labridae,Xyrichtys,javanicus,,,,0,NS,0
62946,Xyrichtys koteamea,62946,Labridae,Xyrichtys,koteamea,20.6,SL,,0,NS,0
3668,Xyrichtys martinicensis,3668,Labridae,Xyrichtys,martinicensis,15,TL,,0,NS,0
23517,Xyrichtys melanopus,23517,Labridae,Xyrichtys,melanopus,26,TL,,0,NS,0
57449,Xyrichtys mundiceps,57449,Labridae,Xyrichtys,mundiceps,14.5,SL,,0,NS,0
8444,Xyrichtys niger,8444,Labridae,Xyrichtys,niger,16.2,SL,,0,NS,0
4581,Xyrichtys novacula,4581,Labridae,Xyrichtys,novacula,38,TL,,0,NS,0
64285,Xyrichtys pastellus,64285,Labridae,Xyrichtys,pastellus,11.7,,,0,NS,0
7747,Xyrichtys pentadactylus,7747,Labridae,Xyrichtys,pentadactylus,25,TL,,0,NS,0
22528,Xyrichtys sanctaehelenae,22528,Labridae,Xyrichtys,sanctaehelenae,23,SL,,0,NS,0
3669,Xyrichtys splendens,3669,Labridae,Xyrichtys,splendens,17.5,TL,,0,NS,0
23536,Xyrichtys twistii,23536,Labridae,Xyrichtys,twistii,20,SL,,0,NS,0
46579,Xyrichtys victori,46579,Labridae,Xyrichtys,victori,15,TL,VU,0,NS,0
26120,Xyrichtys virens,26120,Labridae,Xyrichtys,virens,,,VU,0,NS,0
59639,Xyrichtys wellingtoni,59639,Labridae,Xyrichtys,wellingtoni,7,SL,VU,0,NS,0
23516,Xyrichtys woodi,23516,Labridae,Xyrichtys,woodi,19.3,SL,,0,NS,0
65005,Cottoclinus canops,65005,Labrisomidae,Cottoclinus,canops,4,SL,,0,NS,0
13099,Dialommus fuscus,13099,Labrisomidae,Dialommus,fuscus,12,,,0,NS,0
46683,Dialommus macrocephalus,46683,Labrisomidae,Dialommus,macrocephalus,11,TL,,0,NS,0
46659,Exerpes asper,46659,Labrisomidae,Exerpes,asper,6.5,TL,,0,NS,0
47270,Labrisomus albigenys,47270,Labrisomidae,Labrisomus,albigenys,,,,0,NS,0
3729,Labrisomus bucciferus,3729,Labrisomidae,Labrisomus,bucciferus,9,TL,,0,NS,0
64873,Labrisomus conditus,64873,Labrisomidae,Labrisomus,conditus,13,SL,,0,NS,0
59789,Labrisomus cricota,59789,Labrisomidae,Labrisomus,cricota,9,SL,,0,NS,0
25531,Labrisomus dendriticus,25531,Labrisomidae,Labrisomus,dendriticus,13,TL,,0,NS,0
23735,Labrisomus filamentosus,23735,Labrisomidae,Labrisomus,filamentosus,12,TL,,0,NS,0
3730,Labrisomus gobio,3730,Labrisomidae,Labrisomus,gobio,6.5,TL,,0,NS,0
3731,Labrisomus guppyi,3731,Labrisomidae,Labrisomus,guppyi,11.5,TL,,0,NS,0
3732,Labrisomus haitiensis,3732,Labrisomidae,Labrisomus,haitiensis,7.5,TL,,0,NS,0
46661,Labrisomus jenkinsi,46661,Labrisomidae,Labrisomus,jenkinsi,13,TL,,0,NS,0
3733,Labrisomus kalisherae,3733,Labrisomidae,Labrisomus,kalisherae,7.5,TL,,0,NS,0
8295,Labrisomus multiporosus,8295,Labrisomidae,Labrisomus,multiporosus,18,TL,,0,NS,0
3734,Labrisomus nigricinctus,3734,Labrisomidae,Labrisomus,nigricinctus,8,TL,,0,NS,0
3735,Labrisomus nuchipinnis,3735,Labrisomidae,Labrisomus,nuchipinnis,23,TL,,0,NS,0
60826,Labrisomus pomaspilus,60826,Labrisomidae,Labrisomus,pomaspilus,11,,,0,NS,0
54353,Labrisomus socorroensis,54353,Labrisomidae,Labrisomus,socorroensis,13,,,0,NS,0
46663,Labrisomus striatus,46663,Labrisomidae,Labrisomus,striatus,6,TL,,0,NS,0
8297,Labrisomus xanti,8297,Labrisomidae,Labrisomus,xanti,17,TL,,0,NS,0
22684,Malacoctenus africanus,22684,Labrisomidae,Malacoctenus,africanus,7,TL,,0,NS,0
3736,Malacoctenus aurolineatus,3736,Labrisomidae,Malacoctenus,aurolineatus,6,TL,,0,NS,0
16476,Malacoctenus boehlkei,16476,Labrisomidae,Malacoctenus,boehlkei,6,TL,,0,NS,0
54355,Malacoctenus costaricanus,54355,Labrisomidae,Malacoctenus,costaricanus,6.2,,,0,NS,0
27899,Malacoctenus delalandii,27899,Labrisomidae,Malacoctenus,delalandii,8,TL,,0,NS,0
46665,Malacoctenus ebisui,46665,Labrisomidae,Malacoctenus,ebisui,6.5,TL,,0,NS,0
16478,Malacoctenus erdmani,16478,Labrisomidae,Malacoctenus,erdmani,3,TL,,0,NS,0
46670,Malacoctenus gigas,46670,Labrisomidae,Malacoctenus,gigas,13,TL,,0,NS,0
16559,Malacoctenus gilli,16559,Labrisomidae,Malacoctenus,gilli,7,TL,,0,NS,0
46741,Malacoctenus hubbsi,46741,Labrisomidae,Malacoctenus,hubbsi,9,TL,,0,NS,0
3737,Malacoctenus macropus,3737,Labrisomidae,Malacoctenus,macropus,5.5,TL,,0,NS,0
46739,Malacoctenus margaritae,46739,Labrisomidae,Malacoctenus,margaritae,6.5,TL,,0,NS,0
25522,Malacoctenus tetranemus,25522,Labrisomidae,Malacoctenus,tetranemus,7.5,TL,,0,NS,0
3738,Malacoctenus triangulatus,3738,Labrisomidae,Malacoctenus,triangulatus,7.5,TL,,0,NS,0
16570,Malacoctenus versicolor,16570,Labrisomidae,Malacoctenus,versicolor,7,TL,,0,NS,0
46679,Malacoctenus zonifer,46679,Labrisomidae,Malacoctenus,zonifer,8,TL,,0,NS,0
25529,Malacoctenus zonogaster,25529,Labrisomidae,Malacoctenus,zonogaster,8.5,TL,,0,NS,0
3739,Nemaclinus atelestos,3739,Labrisomidae,Nemaclinus,atelestos,,,,0,NS,0
59744,Paraclinus arcanus,59744,Labrisomidae,Paraclinus,arcanus,3,SL,,0,NS,0
16463,Paraclinus barbatus,16463,Labrisomidae,Paraclinus,barbatus,3,TL,,0,NS,0
54356,Paraclinus beebei,54356,Labrisomidae,Paraclinus,beebei,4.3,,,0,NS,0
3743,Paraclinus cingulatus,3743,Labrisomidae,Paraclinus,cingulatus,3,TL,,0,NS,0
54357,Paraclinus ditrichus,54357,Labrisomidae,Paraclinus,ditrichus,2.8,,,0,NS,0
3744,Paraclinus fasciatus,3744,Labrisomidae,Paraclinus,fasciatus,6.5,TL,,0,NS,0
60825,Paraclinus fehlmanni,60825,Labrisomidae,Paraclinus,fehlmanni,4,SL,,0,NS,0
3745,Paraclinus grandicomis,3745,Labrisomidae,Paraclinus,grandicomis,4,TL,,0,NS,0
3746,Paraclinus infrons,3746,Labrisomidae,Paraclinus,infrons,3,TL,,0,NS,0
3748,Paraclinus marmoratus,3748,Labrisomidae,Paraclinus,marmoratus,10,TL,,0,NS,0
8324,Paraclinus mexicanus,8324,Labrisomidae,Paraclinus,mexicanus,4,TL,,0,NS,0
46686,Paraclinus monophthalmus,46686,Labrisomidae,Paraclinus,monophthalmus,8.5,TL,,0,NS,0
16462,Paraclinus naeorhegmis,16462,Labrisomidae,Paraclinus,naeorhegmis,2,TL,,0,NS,0
3749,Paraclinus nigripinnis,3749,Labrisomidae,Paraclinus,nigripinnis,6.5,TL,,0,NS,0
59743,Paraclinus rubicundus,59743,Labrisomidae,Paraclinus,rubicundus,4,SL,,0,NS,0
46689,Paraclinus sini,46689,Labrisomidae,Paraclinus,sini,6,TL,,0,NS,0
59745,Paraclinus spectator,59745,Labrisomidae,Paraclinus,spectator,5,SL,,0,NS,0
54359,Paraclinus stephensi,54359,Labrisomidae,Paraclinus,stephensi,3.9,,,0,NS,0
46691,Paraclinus tanygnathus,46691,Labrisomidae,Paraclinus,tanygnathus,3.5,TL,,0,NS,0
48256,Starksia brasiliensis,48256,Labrisomidae,Starksia,brasiliensis,3.5,TL,,0,NS,0
54360,Starksia cremnobates,54360,Labrisomidae,Starksia,cremnobates,3.6,,,0,NS,0
48257,Starksia culebrae,48257,Labrisomidae,Starksia,culebrae,,,,0,NS,0
47272,Starksia elongata,47272,Labrisomidae,Starksia,elongata,2,SL,,0,NS,0
27685,Starksia fasciata,27685,Labrisomidae,Starksia,fasciata,2,SL,,0,NS,0
46693,Starksia fulva,46693,Labrisomidae,Starksia,fulva,4.5,TL,,0,NS,0
46695,Starksia galapagensis,46695,Labrisomidae,Starksia,galapagensis,4.5,TL,,0,NS,0
54361,Starksia grammilaga,54361,Labrisomidae,Starksia,grammilaga,3.2,,,0,NS,0
47273,Starksia guttata,47273,Labrisomidae,Starksia,guttata,4,SL,,0,NS,0
54363,Starksia lepidogaster,54363,Labrisomidae,Starksia,lepidogaster,2.4,,,0,NS,0
61473,Starksia leucovitta,61473,Labrisomidae,Starksia,leucovitta,2,SL,,0,NS,0
61474,Starksia melasma,61474,Labrisomidae,Starksia,melasma,2,SL,,0,NS,0
61475,Starksia multilepis,61475,Labrisomidae,Starksia,multilepis,2,SL,,0,NS,0
47271,Starksia occidentalis,47271,Labrisomidae,Starksia,occidentalis,,,,0,NS,0
3750,Starksia ocellata,3750,Labrisomidae,Starksia,ocellata,6,TL,,0,NS,0
46697,Starksia posthon,46697,Labrisomidae,Starksia,posthon,4,TL,,0,NS,0
61476,Starksia rava,61476,Labrisomidae,Starksia,rava,2,SL,,0,NS,0
61477,Starksia sella,61477,Labrisomidae,Starksia,sella,2,SL,,0,NS,0
27236,Starksia sluiteri,27236,Labrisomidae,Starksia,sluiteri,2,SL,,0,NS,0
61479,Starksia smithvanizi,61479,Labrisomidae,Starksia,smithvanizi,1,SL,,0,NS,0
46699,Starksia spinipenis,46699,Labrisomidae,Starksia,spinipenis,5,TL,,0,NS,0
46702,Xenomedea rhodopyga,46702,Labrisomidae,Xenomedea,rhodopyga,6.5,TL,,0,NS,0
4589,Lateolabrax japonicus,4589,Lateolabracidae,Lateolabrax,japonicus,102,TL,,1,NS,0
346,Lates calcarifer,346,Latidae,Lates,calcarifer,200,TL,,1,NS,0
8212,Psammoperca waigiensis,8212,Latidae,Psammoperca,waigiensis,47,TL,,1,NS,0
12960,Latridopsis ciliaris,12960,Latridae,Latridopsis,ciliaris,80,FL,,0,NS,0
M-5701-G,Latridopsis ciliatus,,Latridae,Latridopsis,ciliatus,,,,0,NS,0
5797,Gazza achlamys,5797,Leiognathidae,Gazza,achlamys,17,TL,,1,NS,0
4451,Leiognathus equulus,4451,Leiognathidae,Leiognathus,equulus,28,TL,,0,NS,0
1832,Gnathodentex aureolineatus,1832,Lethrinidae,Gnathodentex,aureolineatus,30,TL,,0,NS,0
1835,Gymnocranius audleyi,1835,Lethrinidae,Gymnocranius,audleyi,40,TL,,0,NS,0
8084,Gymnocranius elongatus,8084,Lethrinidae,Gymnocranius,elongatus,35,TL,,0,NS,0
1837,Gymnocranius euanus,1837,Lethrinidae,Gymnocranius,euanus,45,TL,,0,NS,0
1838,Gymnocranius frenatus,1838,Lethrinidae,Gymnocranius,frenatus,35,TL,,0,NS,0
1834,Gymnocranius grandoculis,1834,Lethrinidae,Gymnocranius,grandoculis,80,TL,,0,NS,0
1833,Gymnocranius griseus,1833,Lethrinidae,Gymnocranius,griseus,35,TL,,0,NS,0
1839,Gymnocranius microdon,1839,Lethrinidae,Gymnocranius,microdon,45,TL,,0,NS,0
1853,Lethrinus amboinensis,1853,Lethrinidae,Lethrinus,amboinensis,70,TL,,0,NS,0
1854,Lethrinus atkinsoni,1854,Lethrinidae,Lethrinus,atkinsoni,50,TL,,0,NS,0
1867,Lethrinus atlanticus,1867,Lethrinidae,Lethrinus,atlanticus,50,TL,,0,NS,0
1844,Lethrinus borbonicus,1844,Lethrinidae,Lethrinus,borbonicus,40,TL,,0,NS,0
1868,Lethrinus conchyliatus,1868,Lethrinidae,Lethrinus,conchyliatus,76,TL,,0,NS,0
1841,Lethrinus crocineus,1841,Lethrinidae,Lethrinus,crocineus,60,TL,,0,NS,0
1855,Lethrinus enigmaticus,1855,Lethrinidae,Lethrinus,enigmaticus,55,TL,,0,NS,0
1862,Lethrinus erythracanthus,1862,Lethrinidae,Lethrinus,erythracanthus,70,TL,,0,NS,0
1865,Lethrinus genivittatus,1865,Lethrinidae,Lethrinus,genivittatus,25,TL,,0,NS,0
1856,Lethrinus haematopterus,1856,Lethrinidae,Lethrinus,haematopterus,45,TL,,0,NS,0
1857,Lethrinus laticaudis,1857,Lethrinidae,Lethrinus,laticaudis,56,TL,,0,NS,0
1863,Lethrinus lentjan,1863,Lethrinidae,Lethrinus,lentjan,52,TL,,0,NS,0
1843,Lethrinus mahsena,1843,Lethrinidae,Lethrinus,mahsena,65,TL,,0,NS,0
1847,Lethrinus obsoletus,1847,Lethrinidae,Lethrinus,obsoletus,60,TL,,0,NS,0
1864,Lethrinus olivaceus,1864,Lethrinidae,Lethrinus,olivaceus,100,TL,,1,NS,0
1866,Lethrinus ornatus,1866,Lethrinidae,Lethrinus,ornatus,45,TL,,0,NS,0
61537,Lethrinus ravus,61537,Lethrinidae,Lethrinus,ravus,25,SL,,0,NS,0
1859,Lethrinus reticulatus,1859,Lethrinidae,Lethrinus,reticulatus,40,TL,,0,NS,0
1848,Lethrinus rubrioperculatus,1848,Lethrinidae,Lethrinus,rubrioperculatus,50,TL,,0,NS,0
1849,Lethrinus semicinctus,1849,Lethrinidae,Lethrinus,semicinctus,35,TL,,0,NS,0
1850,Lethrinus variegatus,1850,Lethrinidae,Lethrinus,variegatus,20,TL,,0,NS,0
B-3261-G,Monotaxis heterodon,,Lethrinidae,Monotaxis,heterodon,60,,,0,NS,0
1077,Lobotes surinamensis,1077,Lobotidae,Lobotes,surinamensis,110,TL,,0,NS,0
3082,Lophiodes reticulatus,3082,Lophiidae,Lophiodes,reticulatus,25,TL,,1,NS,0
83,Aphareus rutilans,83,Lutjanidae,Aphareus,rutilans,110,TL,,1,NS,0
84,Aprion virescens,84,Lutjanidae,Aprion,virescens,112,TL,,1,NS,0
85,Apsilus dentatus,85,Lutjanidae,Apsilus,dentatus,65,TL,,0,NS,0
86,Apsilus fuscus,86,Lutjanidae,Apsilus,fuscus,75,TL,,0,NS,0
1391,Etelis oculatus,1391,Lutjanidae,Etelis,oculatus,100,TL,,0,NS,0
1393,Hoplopagrus guentherii,1393,Lutjanidae,Hoplopagrus,guentherii,92,TL,,0,NS,0
1394,Lipocheilus carnolabrum,1394,Lutjanidae,Lipocheilus,carnolabrum,50,SL,,0,NS,0
1401,Lutjanus agennes,1401,Lutjanidae,Lutjanus,agennes,139,TL,,0,NS,0
1403,Lutjanus analis,1403,Lutjanidae,Lutjanus,analis,94,TL,,0,NS,0
1405,Lutjanus aratus,1405,Lutjanidae,Lutjanus,aratus,100,TL,,1,NS,0
1407,Lutjanus argentimaculatus,1407,Lutjanidae,Lutjanus,argentimaculatus,150,TL,,1,NS,0
1408,Lutjanus argentiventris,1408,Lutjanidae,Lutjanus,argentiventris,71,TL,,0,NS,0
1411,Lutjanus bitaeniatus,1411,Lutjanidae,Lutjanus,bitaeniatus,30,TL,,0,NS,0
1419,Lutjanus buccanella,1419,Lutjanidae,Lutjanus,buccanella,75,TL,,0,NS,0
1423,Lutjanus campechanus,1423,Lutjanidae,Lutjanus,campechanus,100,TL,,1,NS,0
1424,Lutjanus carponotatus,1424,Lutjanidae,Lutjanus,carponotatus,40,TL,,1,NS,0
1426,Lutjanus colorado,1426,Lutjanidae,Lutjanus,colorado,91,TL,,0,NS,0
1427,Lutjanus cyanopterus,1427,Lutjanidae,Lutjanus,cyanopterus,160,TL,,1,NS,0
1429,Lutjanus dentatus,1429,Lutjanidae,Lutjanus,dentatus,150,TL,,1,NS,0
793,Lutjanus ehrenbergii,793,Lutjanidae,Lutjanus,ehrenbergii,35,TL,,0,NS,0
794,Lutjanus endecacanthus,794,Lutjanidae,Lutjanus,endecacanthus,85,TL,,0,NS,0
1406,Lutjanus erythropterus,1406,Lutjanidae,Lutjanus,erythropterus,81,FL,,0,NS,0
1070,Lutjanus fulgens,1070,Lutjanidae,Lutjanus,fulgens,60,TL,,0,NS,0
262,Lutjanus fulvus,262,Lutjanidae,Lutjanus,fulvus,40,TL,,0,NS,0
1439,Lutjanus goreensis,1439,Lutjanidae,Lutjanus,goreensis,80,TL,,0,NS,0
266,Lutjanus griseus,266,Lutjanidae,Lutjanus,griseus,89,TL,,0,NS,0
151,Lutjanus guilcheri,151,Lutjanidae,Lutjanus,guilcheri,60,TL,,0,NS,0
152,Lutjanus guttatus,152,Lutjanidae,Lutjanus,guttatus,80,TL,,0,NS,0
153,Lutjanus inermis,153,Lutjanidae,Lutjanus,inermis,34,TL,,0,NS,0
154,Lutjanus jocu,154,Lutjanidae,Lutjanus,jocu,128,TL,,0,NS,0
264,Lutjanus johnii,264,Lutjanidae,Lutjanus,johnii,97,TL,,0,NS,0
155,Lutjanus jordani,155,Lutjanidae,Lutjanus,jordani,60,TL,,1,NS,0
157,Lutjanus lemniscatus,157,Lutjanidae,Lutjanus,lemniscatus,65,TL,,0,NS,0
162,Lutjanus malabaricus,162,Lutjanidae,Lutjanus,malabaricus,100,TL,,0,NS,0
165,Lutjanus mizenkoi,165,Lutjanidae,Lutjanus,mizenkoi,32,TL,,0,NS,0
13063,Lutjanus ophuysenii,13063,Lutjanidae,Lutjanus,ophuysenii,15.45,SL,,0,NS,0
170,Lutjanus peru,170,Lutjanidae,Lutjanus,peru,95,TL,,1,NS,0
171,Lutjanus purpureus,171,Lutjanidae,Lutjanus,purpureus,100,TL,,0,NS,0
25063,Lutjanus rufolineatus,25063,Lutjanidae,Lutjanus,rufolineatus,20,TL,,0,NS,0
180,Lutjanus stellatus,180,Lutjanidae,Lutjanus,stellatus,55,TL,,1,NS,0
181,Lutjanus synagris,181,Lutjanidae,Lutjanus,synagris,60,TL,,0,NS,0
183,Lutjanus viridis,183,Lutjanidae,Lutjanus,viridis,30,TL,,1,NS,0
187,Macolor niger,187,Lutjanidae,Macolor,niger,75,TL,,0,NS,0
188,Ocyurus chrysurus,188,Lutjanidae,Ocyurus,chrysurus,86,TL,,0,NS,0
192,Paracaesio sordida,192,Lutjanidae,Paracaesio,sordida,48,TL,,0,NS,0
194,Paracaesio xanthura,194,Lutjanidae,Paracaesio,xanthura,50,TL,,0,NS,0
8430,Pinjalo lewisi,8430,Lutjanidae,Pinjalo,lewisi,50,SL,,0,NS,0
196,Pinjalo pinjalo,196,Lutjanidae,Pinjalo,pinjalo,80,TL,,0,NS,0
198,Pristipomoides aquilonaris,198,Lutjanidae,Pristipomoides,aquilonaris,56,TL,,1,NS,0
205,Pristipomoides freemani,205,Lutjanidae,Pristipomoides,freemani,23,TL,,1,NS,0
211,Pristipomoides zonatus,211,Lutjanidae,Pristipomoides,zonatus,50,TL,,0,NS,0
213,Rhomboplites aurorubens,213,Lutjanidae,Rhomboplites,aurorubens,60,TL,,0,NS,0
214,Symphorichthys spilurus,214,Lutjanidae,Symphorichthys,spilurus,60,TL,,1,NS,0
215,Symphorus nematophorus,215,Lutjanidae,Symphorus,nematophorus,100,SL,,1,NS,0
13011,Branchiostegus albus,13011,Malacanthidae,Branchiostegus,albus,45,TL,,0,NS,0
4594,Branchiostegus argentatus,4594,Malacanthidae,Branchiostegus,argentatus,27.3,SL,,0,NS,0
4595,Branchiostegus auratus,4595,Malacanthidae,Branchiostegus,auratus,30,TL,,0,NS,0
7646,Branchiostegus doliatus,7646,Malacanthidae,Branchiostegus,doliatus,40,TL,,0,NS,0
12945,Branchiostegus gloerfelti,12945,Malacanthidae,Branchiostegus,gloerfelti,24,SL,,0,NS,0
15370,Branchiostegus ilocanus,15370,Malacanthidae,Branchiostegus,ilocanus,27,SL,,0,NS,0
4593,Branchiostegus japonicus,4593,Malacanthidae,Branchiostegus,japonicus,46,TL,,0,NS,0
7649,Branchiostegus sawakinensis,7649,Malacanthidae,Branchiostegus,sawakinensis,60,TL,,0,NS,0
15375,Branchiostegus vittatus,15375,Malacanthidae,Branchiostegus,vittatus,24,SL,,0,NS,0
14964,Branchiostegus wardi,14964,Malacanthidae,Branchiostegus,wardi,40,SL,,0,NS,0
8276,Caulolatilus affinis,8276,Malacanthidae,Caulolatilus,affinis,49.5,TL,,0,NS,0
11800,Caulolatilus hubbsi,11800,Malacanthidae,Caulolatilus,hubbsi,36,SL,,0,NS,0
3539,Caulolatilus princeps,3539,Malacanthidae,Caulolatilus,princeps,102,TL,,0,NS,0
15341,Hoplolatilus chlupatyi,15341,Malacanthidae,Hoplolatilus,chlupatyi,13,TL,,0,NS,0
5792,Hoplolatilus cuniculus,5792,Malacanthidae,Hoplolatilus,cuniculus,15,TL,,0,NS,0
12832,Hoplolatilus fourmanoiri,12832,Malacanthidae,Hoplolatilus,fourmanoiri,14,TL,,0,NS,0
5793,Hoplolatilus fronticinctus,5793,Malacanthidae,Hoplolatilus,fronticinctus,21,TL,,0,NS,0
12830,Hoplolatilus luteus,12830,Malacanthidae,Hoplolatilus,luteus,11,TL,,0,NS,0
13010,Hoplolatilus marcosi,13010,Malacanthidae,Hoplolatilus,marcosi,12,TL,,0,NS,0
54470,Hoplolatilus pohle,54470,Malacanthidae,Hoplolatilus,pohle,13,SL,,0,NS,0
15342,Hoplolatilus purpureus,15342,Malacanthidae,Hoplolatilus,purpureus,13,TL,,0,NS,0
M-1809-G,Hoplolatilus randalli,,Malacanthidae,Hoplolatilus,randalli,,,,0,NS,0
5794,Hoplolatilus starcki,5794,Malacanthidae,Hoplolatilus,starcki,15,TL,,0,NS,0
362,Lopholatilus chamaeleonticeps,362,Malacanthidae,Lopholatilus,chamaeleonticeps,125,TL,,0,NS,0
5795,Malacanthus brevirostris,5795,Malacanthidae,Malacanthus,brevirostris,32,TL,,0,NS,0
5796,Malacanthus latovittatus,5796,Malacanthidae,Malacanthus,latovittatus,45,SL,,0,NS,0
3541,Malacanthus plumieri,3541,Malacanthidae,Malacanthus,plumieri,70,SL,,0,NS,0
1079,Megalops atlanticus,1079,Megalopidae,Megalops,atlanticus,250,TL,,1,NS,0
227,Megalops cyprinoides,227,Megalopidae,Megalops,cyprinoides,150,TL,,1,NS,0
390,Mene maculata,390,Menidae,Mene,maculata,30,TL,,0,NS,0
30,Merluccius merluccius,30,Merlucciidae,Merluccius,merluccius,140,TL,,0,NS,0
58415,Cerdale fasciata,58415,Microdesmidae,Cerdale,fasciata,3,SL,,0,NS,0
3902,Cerdale floridana,3902,Microdesmidae,Cerdale,floridana,9,TL,,0,NS,0
46813,Cerdale ionthas,46813,Microdesmidae,Cerdale,ionthas,7.5,TL,,0,NS,0
59622,Clarkichthys bilineatus,59622,Microdesmidae,Clarkichthys,bilineatus,6,SL,,0,NS,0
59623,Gunnellichthys copleyi,59623,Microdesmidae,Gunnellichthys,copleyi,,,,0,NS,0
12677,Gunnellichthys curiosus,12677,Microdesmidae,Gunnellichthys,curiosus,12,SL,,0,NS,0
60865,Gunnellichthys irideus,60865,Microdesmidae,Gunnellichthys,irideus,,,,0,NS,0
12678,Gunnellichthys monostigma,12678,Microdesmidae,Gunnellichthys,monostigma,15,SL,,0,NS,0
7587,Gunnellichthys pleurotaenia,7587,Microdesmidae,Gunnellichthys,pleurotaenia,12,SL,,0,NS,0
13769,Gunnellichthys viridescens,13769,Microdesmidae,Gunnellichthys,viridescens,12,SL,,0,NS,0
22812,Microdesmus aethiopicus,22812,Microdesmidae,Microdesmus,aethiopicus,5,SL,,0,NS,0
58376,Microdesmus bahianus,58376,Microdesmidae,Microdesmus,bahianus,5,SL,,0,NS,0
57941,Microdesmus carri,57941,Microdesmidae,Microdesmus,carri,5,SL,,0,NS,0
3904,Microdesmus longipinnis,3904,Microdesmidae,Microdesmus,longipinnis,27,TL,,0,NS,0
60864,Microdesmus retropinnis,60864,Microdesmidae,Microdesmus,retropinnis,12.5,,,0,NS,0
M-3297-G,Paragunnellichthys fehlmanni,,Microdesmidae,Paragunnellichthys,fehlmanni,,,,0,NS,0
17479,Paragunnellichthys seychellensis,17479,Microdesmidae,Paragunnellichthys,seychellensis,4,,,0,NS,0
56470,Paragunnellichthys springeri,56470,Microdesmidae,Paragunnellichthys,springeri,,,,0,NS,0
14532,Acanthaluteres brownii,14532,Monacanthidae,Acanthaluteres,brownii,55,TL,,0,NS,0
51356,Acanthaluteres spilomelanurus,51356,Monacanthidae,Acanthaluteres,spilomelanurus,14,TL,,0,NS,0
14550,Acanthaluteres vittiger,14550,Monacanthidae,Acanthaluteres,vittiger,35,TL,,0,NS,0
7974,Acreichthys radiatus,7974,Monacanthidae,Acreichthys,radiatus,7,TL,,0,NS,0
7849,Acreichthys tomentosus,7849,Monacanthidae,Acreichthys,tomentosus,12,TL,,0,NS,0
