"","species","sizemax","sst","k_m","k_sd"
"3757","Plectroglyphidodon_johnstonianus",14,29,0.384344338714643,0.0557722329952036
"3758","Plectroglyphidodon_lacrymatus",10,24,0.503366442741698,0.0597441567518176
"3759","Plectroglyphidodon_lacrymatus",10,25,0.514191166332,0.0601168585952639
"3760","Plectroglyphidodon_lacrymatus",10,26,0.525333549147926,0.0612095007527383
"3761","Plectroglyphidodon_lacrymatus",10,27,0.53680433043986,0.0630822154586561
"3762","Plectroglyphidodon_lacrymatus",10,28,0.548614656891746,0.0657727420253745
"3763","Plectroglyphidodon_lacrymatus",10,29,0.560776099525651,0.0692962929079951
"3764","Plectroglyphidodon_lacrymatus",10,30,0.573300671362456,0.073649166900069
"3765","Pomacentrus_adelus",8.5,25,0.530997002108125,0.0965694522551405
"3766","Pomacentrus_adelus",8.5,26,0.542526673447219,0.0986954792550519
"3767","Pomacentrus_adelus",8.5,27,0.554396687276915,0.10139128344286
"3768","Pomacentrus_adelus",8.5,28,0.56661860702,0.104688636934476
"3769","Pomacentrus_adelus",8.5,29,0.579204436848423,0.108614033509153
"3770","Pomacentrus_alexanderae",9,25,0.547869065075454,0.074497449759982
"3771","Pomacentrus_alexanderae",9,29,0.59754851112621,0.0851141874303554
"3772","Pomacentrus_amboinensis",9,24,0.508062040393008,0.0856449856339889
"3773","Pomacentrus_amboinensis",9,25,0.519013859753102,0.0870320557112954
"3774","Pomacentrus_amboinensis",9,26,0.5302876769777,0.0889742072966132
"3775","Pomacentrus_amboinensis",9,27,0.541894391598395,0.0915096304234868
"3776","Pomacentrus_amboinensis",9,28,0.553845317238332,0.094669813912915
"3777","Pomacentrus_amboinensis",9,29,0.566152198823256,0.0984793199027625
"3778","Pomacentrus_australis",8,21,0.553008614617573,0.0843541584068823
"3779","Pomacentrus_australis",8,24,0.588920678470117,0.0836485389342121
"3780","Pomacentrus_australis",8,25,0.601596707719032,0.0846423800560024
"3781","Pomacentrus_australis",8,26,0.614645288210633,0.0863693999791565
"3782","Pomacentrus_bankanensis",9,24,0.537934692663278,0.0744635852663503
"3783","Pomacentrus_bankanensis",9,25,0.549514845219748,0.0753339743066287
"3784","Pomacentrus_bankanensis",9,26,0.561435400678749,0.0768906207341857
"3785","Pomacentrus_bankanensis",9,27,0.573707880429444,0.0791848459130113
"3786","Pomacentrus_bankanensis",9,28,0.586344243484102,0.0822534547451192
"3787","Pomacentrus_bankanensis",9,29,0.599356904656412,0.0861185336825868
"3788","Pomacentrus_bankanensis",9,30,0.612758753553911,0.0907891653305224
"3789","Pomacentrus_brachialis",8,24,0.592861148277664,0.0834364126968231
"3790","Pomacentrus_brachialis",8,25,0.605621933454818,0.0844112281951504
"3791","Pomacentrus_brachialis",8,26,0.618757753174441,0.0861294458645784
"3792","Pomacentrus_brachialis",8,27,0.632281298430753,0.0886472683399233
"3793","Pomacentrus_brachialis",8,28,0.646205742127144,0.0920058477746857
"3794","Pomacentrus_brachialis",8,29,0.660544759086709,0.0962309322463079
"3795","Pomacentrus_burroughi",8.5,29,0.609671862638621,0.100135297161604
"3796","Pomacentrus_burroughi",8.5,30,0.623321575903189,0.10495186791058
"3797","Pomacentrus_caeruleus",10,26,0.498416235546817,0.0799678634459424
"3798","Pomacentrus_caeruleus",10,27,0.50932472301375,0.082290810907167
"3799","Pomacentrus_caeruleus",10,28,0.520556728950277,0.0852213036585739
"3800","Pomacentrus_callainus",9,26,0.733226421841027,0.150534573898969
"3801","Pomacentrus_callainus",9,27,0.749157620062546,0.153747358532246
"3802","Pomacentrus_chrysurus",9,24,0.533018336245455,0.0758261211468549
"3803","Pomacentrus_chrysurus",9,25,0.54449692648954,0.0767867782059921
"3804","Pomacentrus_chrysurus",9,26,0.556312966673638,0.0784130539722892
"3805","Pomacentrus_chrysurus",9,27,0.568477878656582,0.0807536049199392
"3806","Pomacentrus_chrysurus",9,28,0.581003518145848,0.0838440268773266
"3807","Pomacentrus_chrysurus",9,29,0.593902192719909,0.0877066823860249
"3808","Pomacentrus_coelestis",9,21,0.494404013399728,0.0819742761420237
"3809","Pomacentrus_coelestis",9,24,0.526558431713971,0.0826228230578292
"3810","Pomacentrus_coelestis",9,25,0.537908403550308,0.0838807467481772
"3811","Pomacentrus_coelestis",9,26,0.549592107095398,0.0857475065703387
"3812","Pomacentrus_coelestis",9,27,0.561620840151574,0.0882653951005814
"3813","Pomacentrus_coelestis",9,28,0.574006329753216,0.0914676400936327
"3814","Pomacentrus_coelestis",9,29,0.586760750005225,0.0953782258379783
"3815","Pomacentrus_grammorhynchus",9,24,0.537600098627377,0.0778495646743029
"3816","Pomacentrus_grammorhynchus",9,25,0.549186213781425,0.0789264382164113
"3817","Pomacentrus_grammorhynchus",9,26,0.561113026760937,0.0806669036470961
"3818","Pomacentrus_grammorhynchus",9,27,0.57339207199665,0.0831177616517909
"3819","Pomacentrus_grammorhynchus",9,28,0.586035322134142,0.0863134706591003
"3820","Pomacentrus_grammorhynchus",9,29,0.599055206242452,0.0902760916062938
"3821","Pomacentrus_imitator",11,24,0.468764841500537,0.0616324020313499
"3822","Pomacentrus_imitator",11,25,0.478867615587153,0.0623870065536836
"3823","Pomacentrus_imitator",11,26,0.48926750911784,0.0637703849413556
"3824","Pomacentrus_imitator",11,27,0.499974582023665,0.0658269353432147
"3825","Pomacentrus_imitator",11,28,0.51099927646363,0.0685860387253782
"3826","Pomacentrus_lepidogenys",9,24,0.547055190077956,0.074164466041771
"3827","Pomacentrus_lepidogenys",9,25,0.558840889932516,0.0750657327238611
"3828","Pomacentrus_lepidogenys",9,26,0.570973138450774,0.0766796872999834
"3829","Pomacentrus_lepidogenys",9,27,0.583463667072316,0.079057946628915
"3830","Pomacentrus_lepidogenys",9,29,0.609568736963263,0.0862347946465191
"3831","Pomacentrus_lepidogenys",9,30,0.623209044049199,0.0910598436694537
"3832","Pomacentrus_milleri",7.5,25,0.62196875911683,0.0936024816306861
"3833","Pomacentrus_milleri",7.5,26,0.635458767932671,0.0955291382513657
"3834","Pomacentrus_milleri",7.5,27,0.649346928428741,0.0982266683936206
"3835","Pomacentrus_milleri",7.5,28,0.663646767346769,0.101736675000477
"3836","Pomacentrus_milleri",7.5,29,0.678372326855267,0.106088458659437
"3837","Pomacentrus_moluccensis",9,21,0.362781002793603,0.116773910623314
"3838","Pomacentrus_moluccensis",9,24,0.386360903957294,0.122562384772436
"3839","Pomacentrus_moluccensis",9,25,0.394683439894114,0.125008962215942
"3840","Pomacentrus_moluccensis",9,26,0.403250279631987,0.127743636604314
"3841","Pomacentrus_moluccensis",9,27,0.412069679105341,0.130784404127848
"3842","Pomacentrus_moluccensis",9,28,0.421150207682445,0.134149352708321
"3843","Pomacentrus_moluccensis",9,29,0.430500761202193,0.137856624395753
"3844","Pomacentrus_nagasakiensis",10,25,0.501127851061876,0.069139708585433
"3845","Pomacentrus_nagasakiensis",10,26,0.512002345965366,0.0706051705497387
"3846","Pomacentrus_nagasakiensis",10,27,0.523197912939313,0.0727402312476395
"3847","Pomacentrus_nagasakiensis",10,28,0.534725462903754,0.0755775761125086
"3848","Pomacentrus_nagasakiensis",10,29,0.546596322656839,0.0791368434743144
"3849","Pomacentrus_nigromanus",9,26,0.560345074768315,0.0758684292505181
"3850","Pomacentrus_nigromanus",9,27,0.572594262702149,0.0781454189475002
"3851","Pomacentrus_nigromanus",9,28,0.585206636377135,0.0812018121126844
"3852","Pomacentrus_nigromanus",9,29,0.598194585993849,0.0850591081547234
"3853","Pomacentrus_nigromarginatus",8,26,0.868539676687541,0.113074177899153
"3854","Pomacentrus_nigromarginatus",8,29,0.927429436469388,0.12853509706175
"3855","Pomacentrus_opisthostigma",6.5,29,1.00644238444505,0.129101043015156
"3856","Pomacentrus_pavo",8.5,25,0.581913585901959,0.0833766532759463
"3857","Pomacentrus_pavo",8.5,26,0.59454788973539,0.085184133162326
"3858","Pomacentrus_pavo",8.5,27,0.607555244451061,0.0877446656743308
"3859","Pomacentrus_pavo",8.5,28,0.620948328403715,0.0910954226589063
"3860","Pomacentrus_pavo",8.5,29,0.634740303203447,0.0952602736265149
"3861","Pomacentrus_philippinus",10,24,0.495400337426415,0.0666433944572621
"3862","Pomacentrus_philippinus",10,25,0.506069321345379,0.0674228191905738
"3863","Pomacentrus_philippinus",10,26,0.517051966669075,0.0688509837944312
"3864","Pomacentrus_philippinus",10,27,0.528358890027022,0.0709754759010037
"3865","Pomacentrus_philippinus",10,28,0.540001111302253,0.0738291666065417
"3866","Pomacentrus_philippinus",10,29,0.551990070382124,0.0774302383345459
"3867","Pomacentrus_reidi",9,26,0.555955054307029,0.0779550547118317
"3868","Pomacentrus_reidi",9,27,0.568108326215776,0.0802615339624306
"3869","Pomacentrus_reidi",9,28,0.580621961614394,0.0833209528400498
"3870","Pomacentrus_reidi",9,29,0.593508255766971,0.0871560068329283
"3871","Pomacentrus_simsiang",7,29,0.669225861676475,0.10209443179093
"3872","Pomacentrus_smithi",7,25,0.66931663940941,0.0979951426273322
"3873","Pomacentrus_smithi",7,26,0.683833511987417,0.0999849630913763
"3874","Pomacentrus_smithi",7,29,0.730013580044002,0.111205306848708
"3875","Pomacentrus_spilotoceps",9,26,0.570771976176347,0.0768051499609662
"3876","Pomacentrus_spilotoceps",9,27,0.583260611361975,0.079204408584874
"3877","Pomacentrus_sulfureus",11,27,0.452572825542476,0.0807629807858041
"3878","Pomacentrus_sulfureus",11,28,0.462555613886927,0.0834702005304808
"3879","Pomacentrus_trichrourus",11,24,0.434773466854196,0.0726538467444985
"3880","Pomacentrus_trichrourus",11,26,0.453793183636016,0.0754833488987822
"3881","Pomacentrus_trichrourus",11,28,0.473952837174452,0.0803533379821818
"3882","Pomacentrus_tripunctatus",7.5,26,0.852979640623718,0.108953609606445
"3883","Pomacentrus_tripunctatus",7.5,27,0.871651128391724,0.112408787097683
"3884","Pomacentrus_tripunctatus",7.5,29,0.910671715812999,0.123016407509903
"3885","Pomacentrus_vaiuli",10,22,0.475872781877301,0.0673920696395716
"3886","Pomacentrus_vaiuli",10,24,0.49634526678389,0.067266546062939
"3887","Pomacentrus_vaiuli",10,25,0.507032473682068,0.0680479059564569
"3888","Pomacentrus_vaiuli",10,26,0.518033860945077,0.0694748461367745
"3889","Pomacentrus_vaiuli",10,27,0.529360062610727,0.0715951062983286
"3890","Pomacentrus_vaiuli",10,28,0.541022116643892,0.0744420297039858
"3891","Pomacentrus_vaiuli",10,29,0.553031481716212,0.078034515946224
"3892","Pomacentrus_wardi",8,24,0.710305489445603,0.215445454673124
"3893","Pomacentrus_wardi",8,25,0.725747991874,0.220228426547977
"3894","Pomacentrus_wardi",8,26,0.741644465661105,0.225559146327341
"3895","Pomacentrus_wardi",8,27,0.758010230858583,0.231469104108355
"3896","Premnas_biaculeatus",17,27,0.333224739187425,0.054987116819754
"3897","Premnas_biaculeatus",17,28,0.340491017694407,0.0563714085471175
"3898","Premnas_biaculeatus",17,29,0.347972772090938,0.0581577587935795
"3899","Premnas_biaculeatus",17,30,0.355677353550502,0.060364390060401
"3900","Similiparma_hermani",16,24,0.32865499636656,0.0422901311665586
"3901","Stegastes_acapulcoensis",17,24,0.517649636008377,0.133247347342895
"3902","Stegastes_acapulcoensis",17,25,0.528881016847146,0.136021671734057
"3903","Stegastes_acapulcoensis",17,27,0.552350472354243,0.142938862156537
"3904","Stegastes_acapulcoensis",17,28,0.564611589694827,0.147138711046101
"3905","Stegastes_acapulcoensis",17,29,0.577239734096247,0.151869039026008
"3906","Stegastes_adustus",15,26,0.455400553176991,0.0688827249004603
"3907","Stegastes_adustus",15,27,0.465316084164293,0.070525397288931
"3908","Stegastes_adustus",15,28,0.47552402797417,0.0727240248487288
"3909","Stegastes_albifasciatus",13,26,0.43130683350009,0.0485278219767858
"3910","Stegastes_albifasciatus",13,27,0.440732560363402,0.0501196069606011
"3911","Stegastes_albifasciatus",13,28,0.450437470224851,0.0524048725789634
"3912","Stegastes_albifasciatus",13,29,0.460431080979895,0.0553915146107913
"3913","Stegastes_apicalis",15,21,0.307100380182686,0.0458695918250119
"3914","Stegastes_apicalis",15,24,0.327012331244849,0.0451651496114008
"3915","Stegastes_apicalis",15,25,0.334039621113,0.0456019070309226
"3916","Stegastes_apicalis",15,26,0.341272869549231,0.0464445521333384
"3917","Stegastes_apicalis",15,27,0.348719033923359,0.0477263865700852
"3918","Stegastes_apicalis",15,29,0.364279270186992,0.0516979836597756
"3919","Stegastes_arcifrons",13,23,0.521067936051837,0.186157025187495
"3920","Stegastes_arcifrons",13,24,0.532409085198251,0.190254679920467
"3921","Stegastes_arcifrons",13,25,0.544087507263048,0.19477510638003
"3922","Stegastes_arcifrons",13,26,0.556114746398984,0.199743240184741
"3923","Stegastes_arcifrons",13,27,0.56850278937009,0.205184243875414
"3924","Stegastes_arcifrons",13,28,0.581264084082156,0.211123487201381
"3925","Stegastes_aureus",11,28,0.658673868086753,0.066215268027566
"3926","Stegastes_beebei",15,23,0.381327541353861,0.0715596958078223
"3927","Stegastes_beebei",15,24,0.389622514560603,0.0731776432967548
"3928","Stegastes_beebei",15,25,0.398163080150766,0.0752072587174578
"3929","Stegastes_beebei",15,26,0.406957606009407,0.0776710875953617
"3930","Stegastes_beebei",15,27,0.416014779589676,0.0805880659713707
"3931","Stegastes_beebei",15,28,0.425343621255703,0.0839736721960718
"3932","Stegastes_diencaeus",12.5,27,0.504247481215987,0.0616826236777742
"3933","Stegastes_diencaeus",12.5,28,0.515321814263784,0.0640123783334724
"3934","Stegastes_emeryi",10,25,0.670574432118832,0.0668268989553196
"3935","Stegastes_fasciolatus",15,21,0.331728924992635,0.0427342843181096
"3936","Stegastes_fasciolatus",15,22,0.338701011141017,0.0418036641546758
"3937","Stegastes_fasciolatus",15,23,0.345875079087505,0.0412013105104123
"3938","Stegastes_fasciolatus",15,24,0.353257876202772,0.0409948063959351
"3939","Stegastes_fasciolatus",15,25,0.360856403280721,0.041249114571998
"3940","Stegastes_fasciolatus",15,26,0.368677924959545,0.0420205871442303
"3941","Stegastes_fasciolatus",15,27,0.376729980605324,0.0433516441336165
"3942","Stegastes_fasciolatus",15,28,0.385020395680069,0.0452677523474169
"3943","Stegastes_fasciolatus",15,29,0.393557293617183,0.0477775924172893
"3944","Stegastes_flavilatus",10,24,1.01586814206764,0.270220794786831
"3945","Stegastes_flavilatus",10,25,1.03753076013826,0.274548573597113
"3946","Stegastes_flavilatus",10,27,1.08277686728809,0.285614645147162
"3947","Stegastes_flavilatus",10,28,1.1064038476289,0.292468275829341
"3948","Stegastes_flavilatus",10,29,1.13073048487986,0.300277069761183
"3949","Stegastes_fuscus",12.60000038,22,0.237067777252807,0.0882270240605408
"3950","Stegastes_fuscus",12.60000038,23,0.242077635586232,0.0896739306253528
"3951","Stegastes_fuscus",12.60000038,24,0.24723211118442,0.0912640131499977
"3952","Stegastes_fuscus",12.60000038,25,0.252536018178188,0.0930069464474482
"3953","Stegastes_fuscus",12.60000038,26,0.257994350797879,0.0949126994459763
"3954","Stegastes_fuscus",12.60000038,27,0.263612290750272,0.0969915186678979
"3955","Stegastes_gascoynei",15,21,0.311197952812856,0.0439320908292866
"3956","Stegastes_gascoynei",15,22,0.317737242211484,0.0432860753902458
"3957","Stegastes_gascoynei",15,24,0.331390097084901,0.0429195297655941
"3958","Stegastes_gascoynei",15,25,0.338516542633287,0.0433011127378074
"3959","Stegastes_gascoynei",15,26,0.345851992289555,0.0441202338054971
"3960","Stegastes_gascoynei",15,27,0.353403509135774,0.0454123138772262
"3961","Stegastes_gascoynei",15,29,0.369184347481299,0.0495025530975903
"3962","Stegastes_imbricatus",10,24,0.487562145987619,0.060925751989377
